contentid,contenttypeid,booktour,createdtime,homepage,modifiedtime,tel,telname,title,firstimage,firstimage2,areacode,sigungucode,cat1,cat2,cat3,addr1,addr2,zipcode,mapx,mapy,mlevel,overview,accomcount,chkbabycarriage,chkcreditcard,chkpet,expagerange,expguide,heritage1,heritage2,heritage3,infocenter,opendate,parking,restdate,useseason,usetime
1619210,12,0,20120430203034,"<a href=""http://www.hobulsa.com/"" target=""_blank"" title=""새창 : 호불사 홈페이지로 이동"">http://www.hobulsa.com</a>",20220520091819,,,호불사,http://tong.visitkorea.or.kr/cms/resource/22/1577622_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/1577622_image3_1.jpg,2,8,A02,A0201,A02010800,인천광역시 연수구 청룡로 80,(옥련동),21941,126.6583237151,37.4214459640,6.0,호불사의 원명은 청룡사로 처음 이 절을 지은이는 지금 주안시민회관 앞에서 금수당 한의원을 경영하고 있는 김현규씨다. 1958년 당시 경의대 한의학과 3학년에 재학하던 대학생으로 옥련동에 건축허가를 내어 현장감독을 하면서 준공에 이르기까지 이 절을 짓는데 주역노릇을 했다.<br>,,불가,없음,없음,,,0.0,0,0.0,032-834-8904,,주차 가능,연중무휴,,
944855,12,0,20100204014652,"<a href=""http://www.cha.go.kr/"" target=""_blank"" title=""새창 : 문화재청 사이트로 이동"">http://www.cha.go.kr</a>",20220323180553,,,홍예문,http://tong.visitkorea.or.kr/cms/resource/23/1577723_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/1577723_image3_1.jpg,2,10,A02,A0201,A02010300,인천광역시 중구 송학동,,22315,126.6263307153,37.4745503404,6.0,무지개처럼 생긴 문이라는 뜻의 홍예문(虹霓門)은 인천 시내 남북간 교통의 불편을 해소하기 위하여 철도 건설을 담당하고 있던 일본 공병대가 1906년 착공하여 1908년에 준공하였으며 처음에는 혈문(穴門)이라고 불렀다. 각국 지계(各國地界) 형성 당시 조선 정부의 계획에 반대한 일본인들은 조선과 만주 침략 계획과 인천으로 몰려든 일본인들로 인하여 거주공간 확장이 불가피해짐에 따라 지계(地界)의 확장을 꾀하게 되었다. 당시 교통사정이 매우 열악했으므로 일본 지계나 항구에서 만석동으로 가려면 서북 해안선을 따라 가야 했으므로 일본인들은 비교적 단구간인 현 송학동 마루턱을 깎아 만석동으로 통하는 길을 만듦과 동시에 화강석 홍예문을 쌓아 측후소 쪽으로 진출을 꾀하였다. 축조양식은 화강석과 벽돌을 혼용(混用)한 아아치 구조로서 그 당시 일본의 토목공법 및 재료에 대한 사료로서 비교적 원형이 잘 보전되어 있다.<br>,,불가,없음,불가,,,0.0,0,0.0,032-760-6474,,없음,,,상시 개방
2765229,12,0,20211101095058,,20211125171221,,,화개사,http://tong.visitkorea.or.kr/cms/resource/41/2780741_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/41/2780741_image2_1.png,2,1,A02,A0201,A02010800,인천광역시 강화군 교동면 교동남로 229-9,,23001,126.2928028628,37.7764870827,6.0,"인천 강화군 교동면 화개산 중턱에 있는 고려 시대 때 창건된 대한불교 조계종 사찰이다. 연대는 정확하지 않으나 고려왕조 말기 목은 이색 선생이 1341년 이곳에 머물렀다는 내용이 동국여지승람에 기록되어 있다. 1840년과 1967년 두 차례 화재로 소실 이후 1968년 재건했다. 법당 옆에는 보호수로 지정된 200년 수령의 소나무가 우뚝 서 있다. 작은 규모의 법당 앞으로는 바다와 함께 석모도와 작은 섬들이 주변으로 보이는 그림 같은 절경을 마주할 수 있다. 강화나들길 9코스(교동도 다을새)에 해당하며, 교동 8경 중 5경에 속하는 곳으로 주변 가볼 만한 곳으로는 교동향교, 교동읍성, 연산군유배지, 대룡시장이 있다.",,없음,가능,불가,,법회,0.0,0,0.0,032-932-4140,,,,,08:00 ~18:00
1114618,12,0,20101021025108,"<a href=""http://www.icdonggu.go.kr/open_content/culture"" target=""_blank"" title=""인천동구 문화관광 사이트로 이동"">http://www.icdonggu.go.kr/culture</a><br><a href=""https://itour.incheon.go.kr/NTK_COMM/Read.jsp?ntt_id=49229#none
"" target=""_blank"" title=""새창 : 인천관광공사 사이트로 이동"">https://itour.incheon.go.kr</a>",20220506140937,,,화도진공원,http://tong.visitkorea.or.kr/cms/resource/49/980449_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/980449_image3_1.jpg,2,5,A02,A0202,A02020700,인천광역시 동구 화도진로 114,,22511,126.6288885947,37.4824855746,6.0,"화도진은 구한말 인천 앞바다의 해안경계를 위해 설치한 것으로 신미양요와 운양호 사건 등 미국, 프랑스, 일본의 잇따른 내습에 자극받아 수도 서울의 유일한 수로관문이었던 현 화수동 138번지 일대에 위치하여 있다. 한미수교 1백 주년이 되는 지난 1982년 인천시가 이를 기념하기 위해 이 일대를 공원으로 조성하고 기념 표지석을 세웠다. 이후 1988년 12월에 동헌, 안채, 사랑채, 전시관 등 옛 화도진지를 기본으로  화도진병영을 완전 복원하고 각종 편의시설 및 부대시설을 갖춰 도심의 아늑한 휴식공간을 조성, 역사의 산교육장으로 거듭 태어났다. 동헌은 관리들이 집무를 행하던 장소로 당시 한미수호통상조약 체결 모습이 밀랍인형으로 만들어져 있다. 내사는 안주인의 거처로 안채라고도 부르며 안방에는 보료, 반짇고리, 버선장, 3층장, 반닫이 등 각종 유물들이 진열되어있고 대청마루에는 찬장과 쌀뒤주, 장탁자들이 당시의 생활모습을 재현하고 있다. 사랑채는 바깥주인이 거처하며 학덕이 높고 사회적 지위나 가세가 넉넉할수록 그 규모가 크고 당대 사회문화의 척도로서 주인의 정신적 성향, 경제적 능력을 말해주는가 하면 수군기지였던 화도진에서의 사랑채는 병사들이 기거하던 병영건물의 하나로 사용했다.<br /><br />화도진지 부근은 소나무와 정자, 벤치 등이 잘 꾸며져 있어 산책하기에도 좋으며, 1997년 인천광역시 최초로 인공폭포가 조성되기도 하였다. 이 폭포는 높이 8m, 너비 12m로 안개분수와 야간 조명시설을 갖추고 있다. 동구에서는 지난 90년부터 이곳에서 매년 정월대보름을 기해 잊혀져가는 우리전통 문화 프로그램을 개발, 화도진축제를 열어 구민들의 대화합과 단결을 꾀하고 있다. 또한 화도진공원은 동구 구화로 지정된 철쭉이 해마다 봄이면 화사한 자태를 무더기로 피워내 철쭉꽃 축제의 새명소로 떠오르고 있기도 하다. 철쭉꽃이 피어나는 5월 초순이면 상춘객들과 함께 유치원이나 초등학생들의 글짓기나 그림 그리는 장소로써도 많은 사랑을 받고 있다. <br>",,없음,없음,없음,,,0.0,0,0.0,032-763-3562,,주차 공간 협소,연중무휴,,
126836,12,0,20060614000000,"<a href=""http://www.icdonggu.go.kr/open_content/culture"" target=""_blank"" title=""인천동구 문화관광 사이트로 이동"">http://www.icdonggu.go.kr/open_content/culture</a><br />
<a href=""http://www.cha.go.kr/"" target=""_blank"" title=""문화재청 사이트로 이동"">http://www.cha.go.kr</a>",20210823164159,,,화도진지,http://tong.visitkorea.or.kr/cms/resource/08/980608_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/980608_image3_1.jpg,2,5,A02,A0201,A02010700,인천광역시 동구 화도진로 114,(화수동),22511,126.6288885948,37.4824827966,6.0,"화도진지는 규모가 6,252평이며, 주요시설은 병영 11동, 한미수호조약기념비, 유물전시관 등이 있다. 이곳에 진을 설치하게된이유는 당시 한양으로 들어가는 모든 배가 인천을 경유하게 되는 요충지므로, 외침을 막기 위해 고종16년(1879)에 설치 및 운영되다가 1894년 갑오개혁으로 군제가 개편 되면서 폐지되었고, 이후 불타 없어졌다.화도진은 고종 19년(1882) 5월22일 한미수호통상조약이 체결된 장소이며, 우리나라 최초의 천주교 영세자 이승훈 증손자인 이연귀, 이균귀 형제가 신미양요 때 처형된 순교지이다. 특히, 화도진지는 인천의 향토사학사 최성연 선생의 노력에 의해 잊혀진 화도진지의 위치가 확인됐다. 동구에서는 매년 정월대보름을 맞아 민속놀이 한마당이 열리며, 5월달에는 국가(시)무형문화재공연 및 국악공연, 전통공예품 시연 등을 주제로한 화도진축제가 펼쳐진다.진은 지방의 군사를 관리하던 지방관제의 하나인 진영(鎭營)의 준말로서, 진영장(鎭營將) 품계에 따라 주진(主鎭), 거진(巨鎭), 제진(諸鎭)의 3등급이 있었으며,화도진은 이중 만호(萬戶), 도위(都尉)가 주재하는 제진에 속한다.화도진지의 현재 모습은 1988년 9월 옛 화도진지를 기본으로 당시의 화도진 군영의 모습을 복원하였다. 5월초에는 3만본의 철쭉꽃이 만개하며, 인공폭포도 볼 만하다.<br>",,없음,없음,없음,,,0.0,0,0.0,032-440-4063,,,연중무휴,,
2768191,12,0,20211104111751,,20211207150123,,,황룡사(인천),http://tong.visitkorea.or.kr/cms/resource/35/2787835_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/2787835_image2_1.jpg,2,7,A02,A0201,A02010800,인천광역시 서구 봉수대로 1172-1,(백석동),22687,126.6640687601,37.5805775647,6.0,황룡사 대불보전은 유럽의 건축물에 불교의 상징과 전통 사찰의 모든 것을 담아 놓은 건물 외형을 가졌다. 건물 입구와 벽면에 불상들이 부조로 조각되어 있으며 대불보전 입구와 건물 지붕은 전통 사찰의 기와와 형태를 갖췄다. 사찰 마당에는 대형 불상이 세워져 있으며 불교의 탄생과 교리가 석면에 그림으로 조각되어 있어 이곳은 마치 불교 조각 미술을 보는 전시 공간과도 같다.,,없음,가능,불가,제한없음,정기법회 / 관람소요시간 : 20분,0.0,0,0.0,032-567-2533,,있음,없음,,00:00 ~ 24:00
2768120,12,0,20211104103104,,20211109160411,,,황산선착장,http://tong.visitkorea.or.kr/cms/resource/74/2771174_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/2771174_image3_1.jpg,2,1,A01,A0101,A01011400,인천광역시 강화군 길상면 초지리,,23052,126.5190112293,37.6289527046,6.0,"강화도로 들어가는 대표적인 다리인 초지대교를 건너면 강화도에 붙은 섬 황산도를 만날 수 있다.<br>황산도 둘레길은 강화 나들길 중 한 코스로 강화섬과 건너편 인천 대륙을 바라보며 바닷길을 걸을 수 있다. 황산도 선착장은 둘레길의 시작점이다. 나들이 길을 나설 때, 편안하라고 화장실 시설도 깨끗하게 잘 마련되어 있으며, 주차장 시설도 갖췄다.",,없음,가능,가능,,,0.0,0,0.0,032-930-4439,,주차가능,,,00:00 ~ 24:00
2768108,12,0,20211104102214,,20211208165233,,,황청포구,,,2,1,A01,A0101,A01011400,인천광역시 강화군 내가면 황청포구로 492,,23017,126.3536685043,37.7122761976,6.0,강화도에서 석모도로 연결되는 다리(삭제) 석모대교 입구 근처에 있는 황청리 선착장의 포구이다. 강화섬 국수산(193m)의 산자락과 바다 건너 석모도를 바라볼 수 있는 비경을 가진 곳으로 풍광이 아름답다. 특히 황청포구 주차장은 차박지로도 유명하다(삭제) 자동차를 주차해 놓고 주변을 산책하며 소풍을 즐기는 차크닉과 자동차 캠핑 차박으로 인기가 많다.,,없음,가능,가능,,,0.0,0,0.0,032-930-4270,,주차가능,,,00:00 ~ 24:00
2766178,12,0,20211102092532,,20211125172814,,,효성공원,http://tong.visitkorea.or.kr/cms/resource/56/2780956_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/2780956_image2_1.jpg,2,2,A02,A0202,A02020700,인천광역시 계양구 새벌로111번길 7,(효성동),21112,126.7156294449,37.5267902902,6.0,"인천 계양구 새벌로에 위치한 효성공원은 주변에 아파트가 있어 주민들이 많이 이용하는 공원으로 'JC공원'이라고도 불린다. 어린이 놀이터, 인조잔디축구장, 농구장 등이 있고, 여러 운동기구와 발 지압장이 마련되어 있다. 나무숲 사이로는 산책로가 잘 조성되어 있으며 휴식을 위한 정자와 벤치가 설치되어 있다. 특히 이곳의 인조잔디축구장은 시설이 잘되어 있고 타 축구장보다 이용요금도 저렴해서 축구 동호인들이 선호하는 시설 중의 한 곳이다. 계양구청이 구내 여러 공원과 지역 주민들을 위해 실시하는 운동사업의 일환으로 효성공원에서는 매주 순환 운동 교실을 운영하고 있다.",,없음,가능,가능,,,0.0,0,0.0,032-450-5662,,,,,"상시 개방/ <br>
<인조잔디 축구장> <br>
하절기(4월~10월) 09:00 ~ 18:00 <br>
동절기(11월~3월) 10:00 ~ 18:00"
1620526,12,0,20120502100017,"<a href=""http://www.ganghwa.go.kr/open_content/tour/"" target=""_blank"" title=""새창 : 강화군 문화관광 홈페이지로 이동"">http://www.ganghwa.go.kr/</a><br /><a href=""http://www.cha.go.kr/"" target=""_blank"" title=""문화재청 사이트로 이동"">http://www.cha.go.kr</a>",20211110161637,,,후애돈대,,,2,1,A02,A0201,A02010700,인천광역시 강화군 길상면 선두리,,23051,126.4886536687,37.6011609627,6.0,"인천광역시 강화군 길상면 선두리에 위치한 돈대이다. 후애돈대(後崖墩臺)는 양암(陽岩)돈대, 송곶(松串)돈대, 동검북(東檢北)돈대, 미곶(彌串)돈대, 장곶(長串)돈대(인천광역시 유형문화재), 북일곶(北一串)돈대, 점암(點岩)돈대 등과 함께 길상면에 위치하고 있다. 돈대는 외침의 방비를 위하여 강화도 섬 전체에 마치 톱니바퀴처럼 둘러 쌓은 진지 이다. 축성연대는 53개 돈대중 49개 돈대는 조선숙종 5년 (1679년) 기미년에 유수 윤이제 재임시 어명에 의한 병조판서 김석주의 지휘를 받아 함경도, 황해도, 강원도 삼도의 승군(僧軍) 8,900명과 어영군 4,300명이 40일 만에 완축하였으며 빙현돈은 숙종44년 (1718년)에 유수 권성이 축조 하였으며 철북돈은 다음해인 숙종 45년 (1719)에 유수 심현택이 축조 하였고 초루돈은 그 다음에 숙종 46년(1720)에 유수 어유구가 축조 하였고 작성돈은 영조 (1725)에 유수 박사익이 축조하였다. 그 후 양암돈과 갈곶돈 두 돈대는 너무 오래되어 폐쇄하였고 51개 돈대만 수호 관리하였다.<br>",,없음,없음,없음,,,0.0,0,0.0,032-930-4571,,,,,
129612,12,0,20070713090000,"강화 문화관광 <a href=""http://www.ganghwa.go.kr/open_content/tour/"" target=""_blank"" title=""새창: 강화 문화관광 홈페이지로 이동"">http://www.ganghwa.go.kr/open_content/tour/</a>",20220516153207,,,후포항 선수포구,,,2,1,A01,A0101,A01011400,인천광역시 강화군 화도면 해안남로2903번길,,23060,126.3920447545,37.6405074614,6.0,"강화도 동막해수욕장 인근에 위치한 선수포구는 강화도에서 가장 큰 포구로 알려져 있다. 공식 명칭은 후포항으로 바뀌었지만 여전히 선수포구로 더 많이 불리고 있다. 넓은 갯벌 위에 작은 고깃배들이 정박해 있고, 그 위로 바다갈매기들이 무리지어 날아다니는 풍경은 소박하고 전형적인 작은 어촌 마을의 풍경을 연출한다. 
선수포구는 조수간만의 차가 커서 물살이 세고 뻘이 기름지기 때문에 밴댕이포구라고 별칭이 붙여질 만큼 밴댕이가 특히 담백하고 맛있어 제철인 매년 4월에서 7월초만 되면 밴댕이회의 별미를 맛보기 위하여 찾아오는 식도락가들로 북적거린다. 선수포구 안에 들어서 있는 어판장에는 15개 가량의 식당이 있는데 대부분 어선을 소유하고 있어 다른 곳보다 비교적 가격이 저렴하다.
주변에 전등사와 동막해수욕장이 있으며 강화도 주위로 해안을 따라 한바퀴 일주할 수 있는 해안 도로드라이브 코스는 연인들의 데이트코스로도 유명하다. 특히 해질녘 선수포구에서 동막해수욕장으로 가는 길은 낭만적인 일몰 풍경으로 잘 알려져 있다.",,없음,없음,없음,,,0.0,0,0.0,강화관광플랫폼 032-934-7500,,주차 가능,,,
